index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,
14,11,3,2,0.25,3.10526315789474,2,1.0,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm100-rsr2-rcr44-esr29.npz,,,,,0,288,288,78,,left,green,2.11,1688.0490758419037,1688.536025762558,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
9,7,10,2,0.444444444444444,1.0,2,0.111111111111111,1.0,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm100-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm100-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm100-rsr2-rcr69-esr100.npz,,,,,0,289,289,508,,left,green,3.84,1693.7399277687073,1694.2549328804016,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
3,11,14,2,0.444444444444444,0.298245614035088,2,1.0,1.0,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr310.npz,,,,,0,290,290,570,,right,red,4.46,1699.460735797882,1699.9642808437347,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
7,4,6,2,0.111111111111111,1.0,2,0.694444444444444,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100.npz,,,,,0,291,291,528,,left,green,2.91,1703.4187757968903,1703.9179239273071,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
0,8,7,2,0.027777777777778,0.298245614035088,2,0.25,1.0,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100.npz,,,,,0,292,292,9,,right,red,3.54,1707.3653299808502,1707.8550357818604,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
4,8,11,2,0.694444444444444,0.298245614035088,2,0.25,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr100-esr100.npz,,,,,0,293,293,403,,left,green,2.09,1711.3197147846222,1711.8383839130402,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
5,6,0,2,1.0,0.298245614035088,2,0.027777777777778,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm100-rsr2-rcr2-esr29.npz,,,,,0,294,294,511,,right,red,2.47,1715.291657924652,1715.7518079280853,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
0,1,6,2,0.027777777777778,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100.npz,,,,,0,295,295,375,,right,red,2.63,1719.2465798854828,1719.7352409362793,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
4,9,13,2,0.694444444444444,0.298245614035088,2,0.444444444444444,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.npz,,,,,0,296,296,488,,left,green,4.01,1724.9473989009857,1725.438798904419,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
3,4,5,2,0.444444444444444,0.298245614035088,2,0.694444444444444,0.298245614035088,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm29-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm29-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm29-rsr2-rcr100-esr29.npz,,,,,0,297,297,233,,left,green,2.81,1728.9239828586578,1729.4159979820251,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
12,3,11,2,0.027777777777778,3.10526315789474,2,0.444444444444444,0.298245614035088,2,1.0,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm29-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm29-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm29-rsr2-rcr100-esr100.npz,,,,,0,298,298,83,,left,green,4.54,1734.6463978290558,1735.1962668895721,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
4,8,10,2,0.694444444444444,0.298245614035088,2,0.25,1.0,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr69-esr100.npz,,,,,0,299,299,221,,left,green,2.72,1738.6684548854828,1738.8700168132782,4,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
8,14,6,2,0.25,1.0,2,0.25,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm25-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm25-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm25-esm310-rsr2-rcr2-esr100.npz,,,,,0,300,300,469,,left,green,2.3,1856.2312347888947,,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
11,6,8,2,1.0,1.0,2,0.027777777777778,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100.npz,,,,,0,301,301,599,,right,red,2.84,1860.1700658798218,1860.6512548923492,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
0,8,6,2,0.027777777777778,0.298245614035088,2,0.25,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100.npz,,,,,0,302,302,92,,left,green,2.91,1864.1274049282074,1864.6205348968506,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
7,8,6,2,0.111111111111111,1.0,2,0.25,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr100.npz,,,,,0,303,303,387,,left,green,3.71,1869.894071817398,1870.3990709781647,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
10,14,1,2,0.694444444444444,1.0,2,0.25,3.10526315789474,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm25-esm310-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm25-esm310-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm25-esm310-rsr2-rcr11-esr29.npz,,,,,0,304,304,544,,left,green,2.45,1873.8652408123016,1874.357088804245,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
12,8,6,2,0.027777777777778,3.10526315789474,2,0.25,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr100.npz,,,,,0,305,305,281,,left,green,4.52,1879.6139698028564,1880.1033248901367,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
14,6,12,2,0.25,3.10526315789474,2,0.027777777777778,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm100-rsr2-rcr2-esr310.npz,,,,,0,306,306,242,,right,red,2.49,1883.5860669612885,,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
8,1,9,2,0.25,1.0,2,0.111111111111111,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr44-esr100.npz,,,,,0,307,307,432,,left,green,2.54,1887.5395069122314,1888.0376319885254,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
7,10,4,2,0.111111111111111,1.0,2,0.694444444444444,1.0,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm100-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm100-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm100-rsr2-rcr69-esr29.npz,,,,,0,308,308,46,,right,red,3.63,1893.2490317821503,1893.7482578754425,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
14,10,13,2,0.25,3.10526315789474,2,0.694444444444444,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr11-esr310.npz,,,,,0,309,309,204,,left,green,2.1,1897.20862698555,1897.7004227638245,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
14,5,13,2,0.25,3.10526315789474,2,1.0,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm29-rsr2-rcr11-esr310.npz,,,,,0,310,310,524,,left,green,2.57,1901.156546831131,1901.6478548049927,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
5,2,8,2,1.0,0.298245614035088,2,0.25,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr25-esr100.npz,,,,,0,311,311,538,,right,red,3.05,1905.1040048599243,1905.6176438331604,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
1,6,11,2,0.111111111111111,0.298245614035088,2,0.027777777777778,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm100-rsr2-rcr100-esr100.npz,,,,,0,312,312,39,,left,green,2.06,1909.0662009716034,1909.5334448814392,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
1,12,10,2,0.111111111111111,0.298245614035088,2,0.027777777777778,3.10526315789474,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100.npz,,,,,0,313,313,567,,left,green,2.66,1913.0062549114227,1913.499303817749,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
9,11,13,2,0.444444444444444,1.0,2,1.0,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr310.npz,,,,,0,314,314,254,,left,green,2.18,1916.9703657627106,1917.4737977981567,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
4,3,11,2,0.694444444444444,0.298245614035088,2,0.444444444444444,0.298245614035088,2,1.0,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr100-esr100.npz,,,,,0,315,315,439,,left,green,2.4,1920.9231407642365,1921.428121805191,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
10,6,8,2,0.694444444444444,1.0,2,0.027777777777778,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100.npz,,,,,0,316,316,145,,right,red,2.82,1924.8866188526154,1925.3561208248138,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
10,1,0,2,0.694444444444444,1.0,2,0.111111111111111,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr29.npz,,,,,0,317,317,276,,right,red,3.86,1930.5770797729492,1931.0678668022156,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
11,12,10,2,1.0,1.0,2,0.027777777777778,3.10526315789474,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm310-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm310-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm310-rsr2-rcr69-esr100.npz,,,,,0,318,318,465,,right,red,2.42,1934.516061782837,1934.9939529895782,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
6,11,3,2,0.027777777777778,1.0,2,1.0,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29.npz,,,,,0,319,319,11,,right,red,3.24,1938.4584288597107,1938.9437608718872,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
14,7,8,2,0.25,3.10526315789474,2,0.111111111111111,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100.npz,,,,,0,320,320,326,,right,red,3.04,1942.4031789302826,,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
2,9,11,2,0.25,0.298245614035088,2,0.444444444444444,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr100-esr100.npz,,,,,0,321,321,164,,left,green,3.85,1948.1112427711487,1948.6018199920654,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
14,7,13,2,0.25,3.10526315789474,2,0.111111111111111,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr310.npz,,,,,0,322,322,358,,right,red,3.86,1953.8186609745026,1954.3179788589478,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
13,12,11,2,0.111111111111111,3.10526315789474,2,0.027777777777778,3.10526315789474,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr100.npz,,,,,0,323,323,441,,left,green,2.68,1957.784646987915,1958.2780389785767,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
13,0,9,2,0.111111111111111,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr44-esr100.npz,,,,,0,324,324,373,,left,green,4.59,1963.498064994812,,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
13,2,4,2,0.111111111111111,3.10526315789474,2,0.25,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm29-rsr2-rcr69-esr29.npz,,,,,0,325,325,307,,left,green,3.71,1969.2453927993774,1969.7601039409637,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
1,0,4,2,0.111111111111111,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr29.npz,,,,,0,326,326,494,,left,green,3.93,1974.9990968704224,1975.4815249443054,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
5,1,4,2,1.0,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm29-rsr2-rcr69-esr29.npz,,,,,0,327,327,287,,right,red,2.85,1978.945592880249,1979.4464318752289,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
7,1,9,2,0.111111111111111,1.0,2,0.111111111111111,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm29-rsr2-rcr44-esr100.npz,,,,,0,328,328,89,,left,green,2.36,1982.9060518741608,1983.3983919620514,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
11,1,4,2,1.0,1.0,2,0.111111111111111,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm29-rsr2-rcr69-esr29.npz,,,,,0,329,329,110,,right,red,2.31,1986.854356765747,1987.3316099643707,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
1,5,13,2,0.111111111111111,0.298245614035088,2,1.0,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr310.npz,,,,,0,330,330,598,,right,red,4.94,1992.566910982132,1993.0607857704163,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
13,9,4,2,0.111111111111111,3.10526315789474,2,0.444444444444444,1.0,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm100-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm100-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm100-rsr2-rcr69-esr29.npz,,,,,0,331,331,444,,right,red,3.83,1998.2887148857117,1998.78981590271,5,,3,8,lightness,readingArea,realistic,75,2023-03-27_11h11.13.926,tripletExp_regina_11082022,2022.2.4,119.6014713849839,
