index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_1.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 41
14,6,2,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29.npz,,,,,0,291,291,272,,right,red,1.71,1602.237946987152,1602.7012519836426,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
5,13,6,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr100.npz,,,,,0,292,292,263,,left,green,2.46,1606.1739070415497,1606.639251947403,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
1,11,14,0,0.111111111111111,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,293,293,399,,right,red,1.27,1608.3349170684814,1608.816998004913,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,5,1,0,1.0,1.0,0,1.0,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29.npz,,,,,0,294,294,48,,left,green,1.19,1610.5163600444794,1610.9829699993134,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
1,14,5,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.npz,,,,,0,295,295,509,,right,red,1.37,1612.6776430606842,1613.155385017395,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
13,12,11,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr100.npz,,,,,0,296,296,441,,left,green,3.04,1616.6358239650726,1617.2443900108335,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
1,13,7,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.npz,,,,,0,297,297,158,,right,red,1.8,1618.9402358531952,1619.5478329658508,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,0,1,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr11-esr29.npz,,,,,0,298,298,302,,left,green,2.04,1623.0331308841703,1623.497281074524,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
5,9,10,0,1.0,0.298245614035088,0,0.444444444444444,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100.npz,,,,,0,299,299,322,,left,green,1.27,1625.2057049274445,1625.4101588726044,,4,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,9,14,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.npz,,,,,0,300,300,433,,right,red,0.95,1666.758861064911,1667.213625907898,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,13,3,0,0.25,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr44-esr29.npz,,,,,0,301,301,473,,right,red,1.16,1668.9122879505155,1669.5527520179749,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
12,4,9,0,0.027777777777778,3.10526315789474,0,0.694444444444444,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm29-rsr0-rcr44-esr100.npz,,,,,0,302,302,380,,right,red,1.16,1671.2507619857788,1671.7111608982086,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,11,14,0,0.027777777777778,1.0,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,303,303,262,,right,red,0.93,1673.4197330474854,1673.8885669708252,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,14,8,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.npz,,,,,0,304,304,545,,right,red,0.89,1675.5889539718628,1676.0726599693298,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,11,7,0,0.027777777777778,1.0,0,1.0,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr100.npz,,,,,0,305,305,571,,right,red,0.93,1677.7876858711245,1678.2596459388733,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
4,7,1,0,0.694444444444444,0.298245614035088,0,0.111111111111111,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm100-rsr0-rcr11-esr29.npz,,,,,0,306,306,33,,right,red,2.98,1681.733433008194,1682.2631299495697,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,0,10,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr69-esr100.npz,,,,,0,307,307,532,,left,green,1.15,1683.9884650707245,1684.6498730182648,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,0,6,0,1.0,1.0,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,308,308,586,,right,red,1.05,1686.3453359603882,1686.811912059784,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
8,6,11,0,0.25,1.0,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,309,309,236,,left,green,0.94,1688.5113780498505,1688.9790999889374,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,14,11,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.npz,,,,,0,310,310,557,,right,red,0.9,1690.702584028244,1691.173621892929,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,1,10,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100.npz,,,,,0,311,311,561,,left,green,0.95,1692.8661699295044,1693.3207449913025,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
5,13,7,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.npz,,,,,0,312,312,189,,right,red,2.61,1696.7933099269867,1697.275596857071,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
13,9,4,0,0.111111111111111,3.10526315789474,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29.npz,,,,,0,313,313,444,,left,green,2.35,1700.7516679763794,1701.2351989746094,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
8,11,1,0,0.25,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,314,314,132,,left,green,1.12,1702.940320968628,,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,1,14,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr25-esr310.npz,,,,,0,315,315,59,,left,green,1.24,1705.1239778995514,,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
8,1,9,0,0.25,1.0,0,0.111111111111111,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100.npz,,,,,0,316,316,432,,left,green,1.23,1707.2850499153135,1707.7645020484924,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,0,3,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.npz,,,,,0,317,317,338,,left,green,2.65,1711.2526290416718,1711.7417969703674,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
13,6,0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,318,318,309,,right,red,0.86,1713.4528379440308,1713.9275188446045,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
10,7,4,0,0.694444444444444,1.0,0,0.111111111111111,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr29.npz,,,,,0,319,319,223,,right,red,0.91,1715.627642869949,1716.0946729183197,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,5,2,0,1.0,1.0,0,1.0,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29.npz,,,,,0,320,320,596,,left,green,1.09,1717.796802997589,1718.4377100467682,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,8,9,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100.npz,,,,,0,321,321,541,,right,red,1.43,1720.1298899650574,1720.5931038856506,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
4,3,11,0,0.694444444444444,0.298245614035088,0,0.444444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100.npz,,,,,0,322,322,439,,left,green,1.15,1722.2837119102478,1722.7427940368652,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,13,1,0,1.0,1.0,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29.npz,,,,,0,323,323,185,,right,red,1.58,1724.4451968669891,1724.9295990467072,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
5,1,4,0,1.0,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr29.npz,,,,,0,324,324,287,,right,red,1.44,1726.6278040409088,,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
12,0,2,0,0.027777777777778,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr29.npz,,,,,0,325,325,77,,left,green,1.06,1728.7994549274445,1729.2689108848572,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
9,6,8,0,0.444444444444444,1.0,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,326,326,312,,right,red,1.21,1730.976263999939,1731.4388320446014,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
10,11,13,0,0.694444444444444,1.0,0,1.0,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310.npz,,,,,0,327,327,79,,left,green,1.09,1733.1479909420011,1733.62043094635,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,1,7,0,0.027777777777778,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr100.npz,,,,,0,328,328,243,,left,green,1.13,1735.3234479427338,1735.7909798622131,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
14,5,10,0,0.25,3.10526315789474,0,1.0,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.npz,,,,,0,329,329,170,,right,red,1.63,1737.4865109920502,1737.9955399036407,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,8,3,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,330,330,301,,right,red,1.42,1739.6963930130005,,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,8,3,0,0.25,0.298245614035088,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,331,331,568,,right,red,1.43,1741.86736702919,1742.353819847107,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
9,3,0,0,0.444444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.npz,,,,,0,332,332,120,,right,red,2.98,1745.8161919116974,1746.300260066986,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,8,12,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310.npz,,,,,0,333,333,314,,right,red,2.64,1749.766541004181,1750.2295598983765,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
13,3,14,0,0.111111111111111,3.10526315789474,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm29-rsr0-rcr25-esr310.npz,,,,,0,334,334,38,,left,green,1.33,1751.929097890854,1752.3985629081726,,5,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
