index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,sound_1.stopped,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
10,0,8,2,0.694444444444444,1.0,2,0.027777777777778,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr100.npz,,,,,0,299,299,552,,,right,red,1.99,1351.1704449653623,1351.3717651367188,4,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
5,0,6,2,1.0,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm29-rsr2-rcr2-esr100.npz,,,,,0,300,300,1,,,right,red,1.56,1418.3547201156616,1418.7342331409454,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
8,1,14,2,0.25,1.0,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr25-esr310.npz,,,,,0,301,301,500,,,left,green,1.93,1422.1976549625397,1422.5906839370728,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
12,7,1,2,0.027777777777778,3.10526315789474,2,0.111111111111111,1.0,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29.npz,,,,,0,302,302,264,,,left,green,1.09,1424.3103580474854,1424.6983461380005,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
5,3,2,2,1.0,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm29-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm29-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm29-rsr2-rcr25-esr29.npz,,,,,0,303,303,143,,,right,red,2.33,1428.156495094299,1428.5350689888,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
12,6,2,2,0.027777777777778,3.10526315789474,2,0.027777777777778,1.0,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr29.npz,,,,,0,304,304,106,,,left,green,4.49,1433.7852449417114,1434.20046210289,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
11,8,0,2,1.0,1.0,2,0.25,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29.npz,,,,,0,305,305,81,,,left,green,1.63,1435.9166040420532,1436.3046391010284,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
4,2,0,2,0.694444444444444,0.298245614035088,2,0.25,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm29-rsr2-rcr2-esr29.npz,,,,,0,306,306,71,,,left,green,1.24,1438.0126950740814,1438.4079649448397,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
4,8,14,2,0.694444444444444,0.298245614035088,2,0.25,1.0,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr25-esr310.npz,,,,,0,307,307,234,,,left,green,1.62,1440.1291720867157,,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
9,13,5,2,0.444444444444444,1.0,2,0.111111111111111,3.10526315789474,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm310-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm310-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm310-rsr2-rcr100-esr29.npz,,,,,0,308,308,349,,,left,green,2.37,1444.0123960971832,,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
2,9,12,2,0.25,0.298245614035088,2,0.444444444444444,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr310.npz,,,,,0,309,309,354,,,right,red,2.96,1447.896301031113,,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
8,7,12,2,0.25,1.0,2,0.111111111111111,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm100-rsr2-rcr2-esr310.npz,,,,,0,310,310,471,,,right,red,2.21,1451.8001770973206,1452.1974110603333,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
10,6,13,2,0.694444444444444,1.0,2,0.027777777777778,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr11-esr310.npz,,,,,0,311,311,41,,,right,red,2.16,1455.6506230831146,1456.0405659675598,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
5,11,14,2,1.0,0.298245614035088,2,1.0,1.0,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr310.npz,,,,,0,312,312,258,,,right,red,2.59,1459.519434928894,1459.9193170070648,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
5,13,7,2,1.0,0.298245614035088,2,0.111111111111111,3.10526315789474,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr100.npz,,,,,0,313,313,189,,,left,green,2.4,1463.4102540016174,1463.8082129955292,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
3,9,13,2,0.444444444444444,0.298245614035088,2,0.444444444444444,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.npz,,,,,0,314,314,341,,,right,red,1.98,1467.2764780521393,1467.6611490249634,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
8,3,9,2,0.25,1.0,2,0.444444444444444,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr44-esr100.npz,,,,,0,315,315,15,,,left,green,1.01,1469.3671741485596,,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
12,11,6,2,0.027777777777778,3.10526315789474,2,1.0,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm100-rsr2-rcr2-esr100.npz,,,,,0,316,316,163,,,left,green,2.01,1473.2197859287262,1473.60684800148,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
0,14,6,2,0.027777777777778,0.298245614035088,2,0.25,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100.npz,,,,,0,317,317,499,,,right,red,1.87,1477.0683369636536,,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
6,11,8,2,0.027777777777778,1.0,2,1.0,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr25-esr100.npz,,,,,0,318,318,176,,,right,red,1.96,1480.9239411354065,1481.3165891170502,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
10,3,14,2,0.694444444444444,1.0,2,0.444444444444444,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr25-esr310.npz,,,,,0,319,319,597,,,right,red,2.08,1484.790992975235,1485.1731750965118,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
2,6,0,2,0.25,0.298245614035088,2,0.027777777777778,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm100-rsr2-rcr2-esr29.npz,,,,,0,320,320,525,,,right,red,4.1,1490.4405450820925,1490.8326859474182,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
4,8,3,2,0.694444444444444,0.298245614035088,2,0.25,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr29.npz,,,,,0,321,321,292,,,left,green,2.47,1494.3203871250153,,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
9,7,2,2,0.444444444444444,1.0,2,0.111111111111111,1.0,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr29.npz,,,,,0,322,322,428,,,right,red,1.23,1496.4193120002749,1496.8037109375,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
7,13,6,2,0.111111111111111,1.0,2,0.111111111111111,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100.npz,,,,,0,323,323,73,,,left,green,1.96,1500.2721779346466,1500.6594359874723,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
4,2,13,2,0.694444444444444,0.298245614035088,2,0.25,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr310.npz,,,,,0,324,324,304,,,left,green,2.04,1504.155471086502,,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
7,8,12,2,0.111111111111111,1.0,2,0.25,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr310.npz,,,,,0,325,325,271,,,left,green,2.04,1508.0260410308838,1508.4144549369812,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
3,0,8,2,0.444444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr100.npz,,,,,0,326,326,510,,,left,green,2.45,1511.8849201202393,1512.2681770324707,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
5,9,0,2,1.0,0.298245614035088,2,0.444444444444444,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr29.npz,,,,,0,327,327,575,,,left,green,0.91,1513.982270002365,,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
8,12,13,2,0.25,1.0,2,0.027777777777778,3.10526315789474,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310.npz,,,,,0,328,328,275,,,left,green,2.57,1517.8464851379397,1518.2529089450836,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
3,5,7,2,0.444444444444444,0.298245614035088,2,1.0,0.298245614035088,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr100.npz,,,,,0,329,329,474,,,right,red,2.12,1521.7514081001282,1522.1372339725494,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
12,3,13,2,0.027777777777778,3.10526315789474,2,0.444444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm29-rsr2-rcr11-esr310.npz,,,,,0,330,330,383,,,left,green,0.91,1523.8448910713196,1524.235629081726,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
13,0,10,2,0.111111111111111,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr69-esr100.npz,,,,,0,331,331,505,,,left,green,2.16,1527.6908421516418,1528.0736079216003,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
1,14,6,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100.npz,,,,,0,332,332,475,,,left,green,1.21,1529.786180019379,1530.161327123642,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
14,2,8,2,0.25,3.10526315789474,2,0.25,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr25-esr100.npz,,,,,0,333,333,212,,,right,red,0.76,1531.8740351200104,1532.2617149353027,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
2,6,10,2,0.25,0.298245614035088,2,0.027777777777778,1.0,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm100-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm100-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm100-rsr2-rcr69-esr100.npz,,,,,0,334,334,42,,,left,green,0.83,1533.972759962082,1534.3425290584564,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
12,13,10,2,0.027777777777778,3.10526315789474,2,0.111111111111111,3.10526315789474,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm11-esm310-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm11-esm310-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm11-esm310-rsr2-rcr69-esr100.npz,,,,,0,335,335,295,,,right,red,0.78,1536.0645079612732,1536.4482491016388,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
13,11,10,2,0.111111111111111,3.10526315789474,2,1.0,1.0,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm100-esm100-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm100-esm100-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm100-esm100-rsr2-rcr69-esr100.npz,,,,,0,336,336,577,,,right,red,2.42,1539.916692018509,1540.320168018341,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
0,14,10,2,0.027777777777778,0.298245614035088,2,0.25,3.10526315789474,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr100.npz,,,,,0,337,337,128,,,right,red,2.61,1543.8044891357422,1544.1946840286255,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
0,2,1,2,0.027777777777778,0.298245614035088,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr29.npz,,,,,0,338,338,527,,,right,red,2.42,1547.690053939819,1548.081076145172,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
5,14,4,2,1.0,0.298245614035088,2,0.25,3.10526315789474,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr29.npz,,,,,0,339,339,69,,,left,green,2.02,1551.5807831287384,1551.9575490951538,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
13,2,9,2,0.111111111111111,3.10526315789474,2,0.25,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm29-rsr2-rcr44-esr100.npz,,,,,0,340,340,457,,,left,green,2.28,1555.4414160251615,1555.8240430355072,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
14,7,1,2,0.25,3.10526315789474,2,0.111111111111111,1.0,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29.npz,,,,,0,341,341,298,,,right,red,0.99,1557.546445131302,1557.9280109405518,5,,4,2,lightness,readingArea,realistic,75,2023-03-20_13h20.31.581,tripletExp_regina_11082022,2022.2.4,120.44256707280304,
