index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,sound_1.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
9,11,3,0,0.444444444444444,1.0,0,1.0,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr29.npz,,,,,0,329,329,348,,left,green,1.15,983.661731004715,984.0445971488951,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,11,14,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,330,330,165,,right,red,1.29,985.7643392086028,986.1442351341248,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
6,4,0,0,0.027777777777778,1.0,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29.npz,,,,,0,331,331,360,,left,green,2.1,989.6413450241088,990.0473730564116,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
1,10,11,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.npz,,,,,0,332,332,483,,right,red,0.65,991.7581532001496,992.1425931453704,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
10,11,9,0,0.694444444444444,1.0,0,1.0,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr100.npz,,,,,0,333,333,492,,left,green,0.63,993.8538601398468,994.2140290737152,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
14,13,2,0,0.25,3.10526315789474,0,0.111111111111111,3.10526315789474,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr25-esr29.npz,,,,,0,334,334,377,,left,green,0.84,995.9269700050354,996.3117771148682,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
2,14,9,0,0.25,0.298245614035088,0,0.25,3.10526315789474,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr100.npz,,,,,0,335,335,51,,right,red,0.64,998.0213391780852,998.3809289932252,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
0,2,1,0,0.027777777777778,0.298245614035088,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr29.npz,,,,,0,336,336,527,,right,red,0.83,1000.0899550914764,1000.4510810375214,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
12,5,2,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr29.npz,,,,,0,337,337,415,,left,green,3.12,1003.9531080722808,1004.3293211460114,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
12,6,8,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,338,338,540,,left,green,1.41,1006.0179400444032,1006.3954360485076,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
1,7,2,0,0.111111111111111,0.298245614035088,0,0.111111111111111,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr29.npz,,,,,0,339,339,162,,right,red,0.82,1008.0926990509032,1008.4725761413574,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,10,6,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr100.npz,,,,,0,340,340,468,,left,green,0.6,1010.1694271564484,1010.5357220172882,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,0,1,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr29.npz,,,,,0,341,341,173,,right,red,0.81,1012.2259340286256,1012.5781149864196,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
12,13,10,0,0.027777777777778,3.10526315789474,0,0.111111111111111,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm310-rsr0-rcr69-esr100.npz,,,,,0,342,342,295,,right,red,1.3,1014.2696461677552,1014.6193451881408,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
12,3,5,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29.npz,,,,,0,343,343,188,,left,green,0.73,1016.3252592086792,1016.6998569965364,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
0,5,7,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100.npz,,,,,0,344,344,217,,right,red,0.81,1018.3952021598816,1018.7752931118011,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
9,7,10,0,0.444444444444444,1.0,0,0.111111111111111,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr100.npz,,,,,0,345,345,508,,left,green,1.06,1020.4664590358734,1020.8215141296388,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
9,13,0,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29.npz,,,,,0,346,346,205,,left,green,0.63,1022.5113921165466,1022.8862681388856,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,3,11,0,0.694444444444444,0.298245614035088,0,0.444444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100.npz,,,,,0,347,347,439,,left,green,1.01,1024.578250169754,1024.9584591388702,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
13,12,5,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29.npz,,,,,0,348,348,294,,left,green,2.6,1028.460363149643,1028.8218281269071,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
13,2,9,0,0.111111111111111,3.10526315789474,0,0.25,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100.npz,,,,,0,349,349,457,,left,green,1.01,1030.5430450439453,1030.9028182029724,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
12,3,11,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr100.npz,,,,,0,350,350,83,,left,green,0.59,1032.6250081062317,1033.0103561878204,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
12,9,2,0,0.027777777777778,3.10526315789474,0,0.444444444444444,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr25-esr29.npz,,,,,0,351,351,226,,left,green,1.06,1034.7283880710602,1035.1120030879974,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
12,1,2,0,0.027777777777778,3.10526315789474,0,0.111111111111111,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm29-rsr0-rcr25-esr29.npz,,,,,0,352,352,231,,left,green,3.2,1038.5825910568235,,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
7,11,13,0,0.111111111111111,1.0,0,1.0,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310.npz,,,,,0,353,353,76,,right,red,0.96,1040.6847081184387,1041.047362089157,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
1,13,14,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr25-esr310.npz,,,,,0,354,354,183,,right,red,0.97,1042.761015176773,1043.1410920619965,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,10,11,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.npz,,,,,0,355,355,180,,right,red,1.04,1044.8611061573029,1045.2316591739657,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
14,8,2,0,0.25,3.10526315789474,0,0.25,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29.npz,,,,,0,356,356,251,,left,green,0.88,1046.944764137268,1047.328397989273,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
9,8,7,0,0.444444444444444,1.0,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,357,357,368,,right,red,0.87,1049.0500791072843,1049.415108203888,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
3,6,13,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,358,358,449,,left,green,1.14,1051.1344141960144,,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
0,5,2,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr29.npz,,,,,0,359,359,25,,right,red,0.78,1053.2352721691132,,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
0,8,3,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,360,360,301,,right,red,0.62,1055.3355350494385,,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
5,9,0,0,1.0,0.298245614035088,0,0.444444444444444,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr29.npz,,,,,0,361,361,575,,left,green,0.53,1057.438204050064,1057.828812122345,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,5,9,0,0.694444444444444,0.298245614035088,0,1.0,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr100.npz,,,,,0,362,362,211,,left,green,0.81,1059.5515232086182,1059.9337391853333,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
7,13,6,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100.npz,,,,,0,363,363,73,,left,green,1.03,1061.629254102707,1062.0188190937042,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
3,14,4,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.npz,,,,,0,364,364,537,,left,green,1.32,1063.7308690547943,1064.102280139923,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,14,12,0,0.694444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310.npz,,,,,0,365,365,392,,left,green,1.09,1065.8212411403656,1066.207336187363,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
13,9,4,0,0.111111111111111,3.10526315789474,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29.npz,,,,,0,366,366,444,,left,green,1.16,1067.9154760837555,1068.3013670444489,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
14,8,5,0,0.25,3.10526315789474,0,0.25,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29.npz,,,,,0,367,367,28,,right,red,1.08,1070.0041980743408,,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,2,9,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr44-esr100.npz,,,,,0,368,368,479,,left,green,1.03,1072.074268102646,1072.4608600139618,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
4,1,13,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310.npz,,,,,0,369,369,565,,left,green,3.23,1075.9489781856537,1076.3401989936829,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
5,10,2,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29.npz,,,,,0,370,370,489,,left,green,0.66,1078.054817199707,1078.43470621109,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
13,1,7,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr100.npz,,,,,0,371,371,206,,right,red,0.77,1080.1487560272217,1080.5374891757965,,,5,PM,1,lightness,readingArea,realistic,75,2023-03-13_14h30.10.942,tripletExp_regina_11082022,2022.2.4,119.67313398767403,
