index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,sound_1.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 43
14,7,1,0,0.25,3.10526315789474,0,0.111111111111111,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr11-esr29.npz,,,,,0,267,267,298,,right,red,4.06,1182.8155071735382,,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,2,7,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr11-esr100.npz,,,,,0,268,268,569,,right,red,0.86,1184.9321970939636,1185.33473610878,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
12,5,2,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr29.npz,,,,,0,269,269,415,,left,green,3.17,1188.8197419643402,1189.2614290714264,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
12,3,5,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29.npz,,,,,0,270,270,188,,left,green,2.14,1192.7563581466677,1193.1623170375824,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
4,12,2,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr25-esr29.npz,,,,,0,271,271,543,,right,red,0.78,1194.86856007576,1195.3672711849213,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
3,4,13,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310.npz,,,,,0,272,272,63,,right,red,2.85,1198.8659119606018,1199.2811319828031,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
6,11,1,0,0.027777777777778,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,273,273,436,,right,red,4.18,1204.552582025528,,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
5,11,14,0,1.0,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,274,274,258,,right,red,0.78,1206.6740791797638,1207.0770959854126,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
11,5,2,0,1.0,1.0,0,1.0,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29.npz,,,,,0,275,275,596,,left,green,2.17,1210.531002998352,1211.0234999656675,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
8,0,6,0,0.25,1.0,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,276,276,401,,right,red,0.94,1212.734337091446,1213.137753009796,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
5,14,4,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.npz,,,,,0,277,277,69,,right,red,2.92,1216.6198291778564,1217.042132139206,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
1,14,5,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.npz,,,,,0,278,278,509,,right,red,0.72,1218.7479150295258,1219.1561300754547,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
2,5,0,0,0.25,0.298245614035088,0,1.0,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr29.npz,,,,,0,279,279,414,,left,green,0.9,1220.866600036621,1221.3464591503143,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
13,6,8,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,280,280,340,,right,red,2.49,1224.8101801872251,1225.211009979248,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
1,5,14,0,0.111111111111111,0.298245614035088,0,1.0,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310.npz,,,,,0,281,281,191,,right,red,0.73,1226.9198250770569,1227.4052979946136,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
4,2,13,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr310.npz,,,,,0,282,282,304,,left,green,3.01,1230.8869850635529,1231.3076810836792,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
9,7,2,0,0.444444444444444,1.0,0,0.111111111111111,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29.npz,,,,,0,283,283,428,,right,red,0.72,1233.0119621753693,1233.4268581867218,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
2,6,0,0,0.25,0.298245614035088,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,284,284,525,,right,red,1.27,1235.1360230445862,1235.5408589839935,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,13,3,0,0.25,3.10526315789474,0,0.111111111111111,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr44-esr29.npz,,,,,0,285,285,256,,right,red,1.1,1237.2570099830627,1237.6615371704102,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
11,7,14,0,1.0,1.0,0,0.111111111111111,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr310.npz,,,,,0,286,286,119,,right,red,2.34,1241.152377128601,1241.5638401508331,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
9,11,3,0,0.444444444444444,1.0,0,1.0,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr44-esr29.npz,,,,,0,287,287,348,,left,green,2.53,1245.0546941757202,1245.462229013443,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,1,13,0,0.694444444444444,1.0,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm29-rsr0-rcr11-esr310.npz,,,,,0,288,288,45,,right,red,2.03,1248.9376599788666,1249.3433771133425,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
13,1,4,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr69-esr29.npz,,,,,0,289,289,396,,right,red,2.09,1252.8016560077667,,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
7,8,11,0,0.111111111111111,1.0,0,0.25,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr100-esr100.npz,,,,,0,290,290,363,,left,green,2.88,1256.6818361282349,1257.08864402771,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,6,13,0,0.694444444444444,1.0,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,291,291,41,,right,red,2.58,1260.5607781410215,,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,7,8,0,0.694444444444444,1.0,0,0.111111111111111,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100.npz,,,,,0,292,292,57,,right,red,0.88,1262.6662530899048,1263.0800540447235,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
6,5,11,0,0.027777777777778,1.0,0,1.0,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100.npz,,,,,0,293,293,289,,right,red,2.52,1266.5868380069733,1267.0064690113068,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
3,1,0,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr29.npz,,,,,0,294,294,343,,left,green,2.76,1270.4721231460571,1270.8801510334015,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
8,10,6,0,0.25,1.0,0,0.694444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100.npz,,,,,0,295,295,129,,left,green,2.19,1274.3762390613556,1274.779042005539,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
3,7,8,0,0.444444444444444,0.298245614035088,0,0.111111111111111,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100.npz,,,,,0,296,296,246,,left,green,2.14,1278.2791731357574,1278.6861159801483,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
3,14,5,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.npz,,,,,0,297,297,131,,right,red,2.0,1282.1744799613953,1282.5886521339417,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
2,1,13,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310.npz,,,,,0,298,298,290,,left,green,1.13,1284.297490119934,1284.6985111236572,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,2,0,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr29.npz,,,,,0,299,299,460,,right,red,3.86,1289.9731810092926,1290.1728200912476,,,4,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,11,0,0,0.25,3.10526315789474,0,1.0,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr29.npz,,,,,0,300,300,227,,left,green,1.07,1343.3105709552765,1343.7256150245669,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,8,9,0,0.25,3.10526315789474,0,0.25,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr100.npz,,,,,0,301,301,518,,right,red,1.21,1345.4180560112,1345.830796957016,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
13,8,5,0,0.111111111111111,3.10526315789474,0,0.25,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29.npz,,,,,0,302,302,209,,left,green,3.94,1351.1013741493225,1351.5161731243134,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
11,6,14,0,1.0,1.0,0,0.027777777777778,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310.npz,,,,,0,303,303,305,,right,red,1.46,1353.2320551872251,1353.640907049179,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,7,11,0,0.694444444444444,1.0,0,0.111111111111111,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr100-esr100.npz,,,,,0,304,304,542,,right,red,0.62,1355.3537101745603,1355.763128042221,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
1,10,0,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29.npz,,,,,0,305,305,196,,left,green,1.31,1357.480416059494,1357.8889770507812,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
0,8,9,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100.npz,,,,,0,306,306,541,,right,red,2.08,1361.3832230567932,1361.7899520397186,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,12,9,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr100.npz,,,,,0,307,307,405,,right,red,0.93,1363.503731966019,1363.9128341674805,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
13,4,12,0,0.111111111111111,3.10526315789474,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr2-esr310.npz,,,,,0,308,308,122,,left,green,0.9,1365.6238341331482,1366.0364620685575,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,12,10,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr69-esr100.npz,,,,,0,309,309,331,,right,red,2.49,1369.53253698349,1370.0151410102844,,,5,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
